"CONTEXT", "ID", "TEXT"
"news:CHECKPOINT_SUCCESS","Grestin Checkpoint a Success!","ﺔﻄﻘﻧ ﺖﺤﺠﻧ ﺶﻴﺘﻔﺗ !ﻦﻴﺘﺴﻳﺮﻏ"
"news:CHECKPOINT_SUCCESS","Entry Restrictions To Relax, Admit Foreigners","ﺐﻧﺎﺟﻷﺍ ﻝﻮﺧﺪﺑ ﺡﺎﻤﺴﻟﺍﻭ ﻝﻮﺧﺪﻟﺍ ﺩﻮﻴﻗ ﻒﻴﻔﺨﺗ"
"news:CHECKPOINT_SUCCESS","Analysts Upbeat","ﻥﻮﻠﺋﺎﻔﺘﻣ ﻥﻮﻠﻠﺤﻤﻟﺍ"
"news:CHECKPOINT_SUCCESS","Increased Trade And Cooperation Predicted","ﻥﻭﺎﻌﺘﻟﺍﻭ ﺓﺭﺎﺠﺘﻟﺍ ﺓﺩﺎﻳﺰﺑ ﺕﺎﻌﻗﻮﺗ"
"news:FIRST_TERRORISTS","Terrorists Strike At Grestin!","ﻲﺑﺎﻫﺭﺇ ﻡﻮﺠﻫ
!ﻦﻴﺘﺴﻳﺮﻏ ﻰﻠﻋ"
"news:FIRST_TERRORISTS","Kolechian Agitators Suspected.","ﻥﻮﻴﺸﻴﻟﻮﻛ ﻥﻮﺿﺮﺤﻣ
.ﻢﻬﺑ ﻪﺒﺘﺸﻣ"
"news:FIRST_TERRORISTS","Checkpoint Lockdown","ﺶﻴﺘﻔﺘﻟﺍ ﺔﻄﻘﻧ ﻕﻼﻏﺇ"
"news:FIRST_TERRORISTS","More Guards - More Scrutiny","ﺔﺒﻗﺍﺮﻤﻟﺍ ﻦﻣ ﺪﻳﺰﻤﻟﺍ - ﺱﺍﺮﺤﻟﺍ ﻦﻣ ﺪﻳﺰﻤﻟﺍ"
"news:BLACKMARKET_EXPLODES","Blackmarket Activity Explodes","Blackmarket Activity Explodes"
"news:BLACKMARKET_EXPLODES","Government Blames Lax Immigration Controls","Government Blames Lax Immigration Controls"
"news:BLACKMARKET_EXPLODES","Checkpoint Expansion Postponed","Checkpoint Expansion Postponed"
"news:WORKPERMIT_FIRST","Jobs Few, Becoming Fewer","Jobs Few, Becoming Fewer"
"news:WORKPERMIT_FIRST","Immigrants Taking Jobs From Locals","Immigrants Taking Jobs From Locals"
"news:KOLECHIA_COMPLAINS_SEARCH","Kolechian Leader Files Complaint","Kolechian Leader Files Complaint"
"news:KOLECHIA_COMPLAINS_SEARCH","Claims Unprovoked Border Searches Violate Rights","Claims Unprovoked Border Searches Violate Rights"
"news:AFTER_SUICIDE_BOMBER","Another Attack At Grestin Checkpoint!","Another Attack At Grestin Checkpoint!"
"news:AFTER_SUICIDE_BOMBER","Suicide Bomber Slips Through Security","Suicide Bomber Slips Through Security"
"news:GENERIC_BOMBER","Grestin Suffers Another Border Attack","Grestin Suffers Another Border Attack"
"news:GENERIC_BOMBER","Suicide Bombings Becoming Routine","Suicide Bombings Becoming Routine"
"news:PIMP_BUSTED","Human Trafficking Ring Shut Down!","Human Trafficking Ring Shut Down!"
"news:PIMP_BUSTED","Grestin Checkpoint Officer Nabs Mastermind","Grestin Checkpoint Officer Nabs Mastermind"
"news:PIMP_ESCAPED","Dancers At Grestin Club Found Dead!","Dancers At Grestin Club Found Dead!"
"news:PIMP_ESCAPED","Newly Immigrated Girls Victims Of Human Trafficking","Newly Immigrated Girls Victims Of Human Trafficking"
"news:KILLERATHLETE","Republian Track Star Wanted For Murder!","Republian Track Star Wanted For Murder!"
"news:KILLERATHLETE","Vince Lestrade's Whereabouts Unknown - Has Likely Fled Republia","Vince Lestrade's Whereabouts Unknown - Has Likely Fled Republia"
"news:KILLERATHLETE","Vince Lestrade: Profile","Vince Lestrade: Profile"
"news:KILLERATHLETE","Girlfriend Killed In Jealous Rage?","Girlfriend Killed In Jealous Rage?"
"news:KILLERATHLETE_DETAINED","Vince Lestrade Apprehended In Grestin!","Vince Lestrade Apprehended In Grestin!"
"news:KILLERATHLETE_DETAINED","Track Champ Looks Quite Guilty Now","Track Champ Looks Quite Guilty Now"
"news:KILLERATHLETE_APPROVED","Vince Lestrade Spotted in Arstotzka","Vince Lestrade Spotted in Arstotzka"
"news:KILLERATHLETE_DENIED","Vince Lestrade Apprehended In Kolechia!","Vince Lestrade Apprehended In Kolechia!"
"news:DIPLOMAT_FIRST","Kolechia Sends Top-Level Diplomat","Kolechia Sends Top-Level Diplomat"
"news:DIPLOMAT_FIRST","Normalizing Trade Top Issue","Normalizing Trade Top Issue"
"news:BUSTED_SPY","Top-level Kolechian Exposed as Arstotzkan Spy!","Top-level Kolechian Exposed as Arstotzkan Spy!"
"news:BUSTED_SPY","Missing From Post, Presumed Dead","Missing From Post, Presumed Dead"
"news:BUSTED_SPY_GAVEREALDOCS","Kolechia Cleans House - Eliminates Arstotzkan Spies","Kolechia Cleans House - Eliminates Arstotzkan Spies"
"news:BUSTED_SPY_GAVEREALDOCS","Heroic Agents Compromised","Heroic Agents Compromised"
"news:BUSTED_SPY_GAVEFAKEDOCS","Kolechia Cleans House - Attacks Its Own!","Kolechia Cleans House - Attacks Its Own!"
"news:BUSTED_SPY_GAVEFAKEDOCS","Round Of Disappearances Blamed On Faulty Evidence","Round Of Disappearances Blamed On Faulty Evidence"
"news:FORGERY_NEWS","Theft At Ministry Of Admission!","Theft At Ministry Of Admission!"
"news:FORGERY_NEWS","Limited Effects - Few Items Stolen","Limited Effects - Few Items Stolen"
"news:SECRET_SOCIETY","The History of Arstotzka","The History of Arstotzka"
"news:SECRET_SOCIETY","In Pictures and Words - Mostly Words","In Pictures and Words - Mostly Words"
"news:CRIMINAL_ACTIVITY","A Criminal's Safe Haven","A Criminal's Safe Haven"
"news:CRIMINAL_ACTIVITY","Arstotzka Earns Dubious Reputation","Arstotzka Earns Dubious Reputation"
"news:LOSING_GUARDS","Ministries Fight Over Staff","Ministries Fight Over Staff"
"news:LOSING_GUARDS","Qualified Guards, Soldiers In Demand","Qualified Guards, Soldiers In Demand"
"news:LOSING_GUARDS","Consolidation, Reassignment At Border","Consolidation, Reassignment At Border"
"news:LOSING_GUARDS","Still Safe With Smaller Detail?","Still Safe With Smaller Detail?"
"news:RUNNER_AFTER_TRANQ","Grestin Incident Highlights Security Risks","Grestin Incident Highlights Security Risks"
"news:RUNNER_AFTER_TRANQ","Further Breaches Predicted","Further Breaches Predicted"
"news:BIKE_ATTACK","Daring Bike Attack At Grestin Checkpoint!","Daring Bike Attack At Grestin Checkpoint!"
"news:BIKE_ATTACK","Extremists Growing Bolder - Grestin Like Magnet","Extremists Growing Bolder - Grestin Like Magnet"
"news:BORDER_TARGETED","Can The Wall Hold?","Can The Wall Hold?"
"news:BORDER_TARGETED","Border Safety Continually Questioned","Border Safety Continually Questioned"
"news:BIKERUNNER_NEWS","Coordinated Border Breach!","Coordinated Border Breach!"
"news:BIKERUNNER_NEWS","Unknown Assailants Swamp Security","Unknown Assailants Swamp Security"
"news:NOSY_JOURNALIST_APPROVED","Arstotzka's Frail Border","Arstotzka's Frail Border"
"news:NOSY_JOURNALIST_APPROVED","United Fed Reporter Exposes Lax Protocols","United Fed Reporter Exposes Lax Protocols"
"news:NOSY_JOURNALIST_DENIED","Arstotzka's Iron Border","Arstotzka's Iron Border"
"news:NOSY_JOURNALIST_DENIED","Int. Media Reveals Entry Visa Bias","Int. Media Reveals Entry Visa Bias"
"news:IDSUPPLEMENT_INTRO","Another Bomber Slips Through!","Another Bomber Slips Through!"
"news:IDSUPPLEMENT_INTRO","Immigrant Screening Falls Short","Immigrant Screening Falls Short"
"news:IDSUPPLEMENT_INTRO","M.O.A. Gets New Director","M.O.A. Gets New Director"
"news:IDSUPPLEMENT_INTRO","Stricter Protocols Promised at Border","Stricter Protocols Promised at Border"
"news:WHISTLEBLOWER_SETUP0","Antegria Domestic Spying Exposed!","Antegria Domestic Spying Exposed!"
"news:WHISTLEBLOWER_SETUP0","Whistleblower On The Run","Whistleblower On The Run"
"news:WHISTLEBLOWER_SETUP1","Antegrian Whistleblower Denied Asylum In Republia","Antegrian Whistleblower Denied Asylum In Republia"
"news:WHISTLEBLOWER_SETUP2","Antegrian Whistleblower Turned Away From United Fed","Antegrian Whistleblower Turned Away From United Fed"
"news:WHISTLEBLOWER_COMING","Antegrian Whistleblower Accepted By Arstotzka","Antegrian Whistleblower Accepted By Arstotzka"
"news:WHISTLEBLOWER_COMING","Move Risks Angering Neighbors","Move Risks Angering Neighbors"
"news:WHISTLEBLOWER_IN","Antegrian Whistleblower Arrives - Disappears Immediately","Antegrian Whistleblower Arrives - Disappears Immediately"
"news:WHISTLEBLOWER_OUT","Antegrian Whistleblower Turned Away - Whereabouts Unknown","Antegrian Whistleblower Turned Away - Whereabouts Unknown"
"news:IMPOR_UNHAPPY","Impor Protests Unbalanced Trade Restrictions","Impor Protests Unbalanced Trade Restrictions"
"news:IMPOR_UNHAPPY","Claims Arstotzka Unfairly Taxes Imporian Goods","Claims Arstotzka Unfairly Taxes Imporian Goods"
"news:IMPOR_SANCTIONS_START","Impor Begins Trade Sanctions!","Impor Begins Trade Sanctions!"
"news:IMPOR_SANCTIONS_START","Immediately Restricts All Imports From Arstotzka","Immediately Restricts All Imports From Arstotzka"
"news:IMPOR_SANCTIONS_END","Impor Sanctions End!","Impor Sanctions End!"
"news:IMPOR_SANCTIONS_END","Over So Fast? What Happened?","Over So Fast? What Happened?"
"news:SURGERY_SETUP","Breakthrough Spinal Surgery Perfected","Breakthrough Spinal Surgery Perfected"
"news:SURGERY_SETUP","Only Possible With Arstotzkan Expertise","Only Possible With Arstotzkan Expertise"
"news:VIRUS_PRIMER","Polio Resurfaces In United Fed","Polio Resurfaces In United Fed"
"news:VIRUS_PRIMER","Isolated Diagnosis Or Something More?","Isolated Diagnosis Or Something More?"
"news:VIRUS_BAN_UNITED_FED","Full-blown Epidemic Threatens United Fed!","Full-blown Epidemic Threatens United Fed!"
"news:VIRUS_BAN_UNITED_FED","Previously Under Control, Polio Back With Vengeance","Previously Under Control, Polio Back With Vengeance"
"news:VIRUS_REQUIRE_CERT","Ministry of Health Acts To Protect Citizens","Ministry of Health Acts To Protect Citizens"
"news:VIRUS_REQUIRE_CERT","New Policy, Safeguards At Borders","New Policy, Safeguards At Borders"
"news:SERIAL_KILLER","Serial Child Killer Escapes United Fed Prison!","Serial Child Killer Escapes United Fed Prison!"
"news:SERIAL_KILLER","Simon Wens: An Arstotzkan Native - Returning Home?","Simon Wens: An Arstotzkan Native - Returning Home?"
"news:SERIAL_KILLER_MURDERED","Bloody Scene In Gennistora!","Bloody Scene In Gennistora!"
"news:SERIAL_KILLER_MURDERED","Simon Wens Found Dead In Confusing Mess","Simon Wens Found Dead In Confusing Mess"
"news:EZIC_ATTACK0","Grestin Metro Halted","Grestin Metro Halted"
"news:EZIC_ATTACK0","Tunnel Cave-in, Hints At Sabotage","Tunnel Cave-in, Hints At Sabotage"
"news:EZIC_ATTACK1_GIFT","Gov't Headquarters In Paradizna Evacuated!","Gov't Headquarters In Paradizna Evacuated!"
"news:EZIC_ATTACK1_GIFT","Strange Gas Detected - Staff Safe, Records Missing","Strange Gas Detected - Staff Safe, Records Missing"
"news:EZIC_ATTACK1_NOGIFT","Head Minister Of Finance Missing!","Head Minister Of Finance Missing!"
"news:EZIC_ATTACK1_NOGIFT","Markets React With Fast Selling, Instability","Markets React With Fast Selling, Instability"
"news:POISONING","Mysterious Poison Hospitalizes Several!","Mysterious Poison Hospitalizes Several!"
"news:POISONING","Unnamed Immigrant Smuggles Deadly Agent","Unnamed Immigrant Smuggles Deadly Agent"
"news:MARKED_DIPLOMAT","Top-Level Talks Called","Top-Level Talks Called"
"news:MARKED_DIPLOMAT","Grestin Territory Remains Dividing Issue","Grestin Territory Remains Dividing Issue"
"news:DIPLOMAT_SWAPPED","Kolechians Are Crazy","Kolechians Are Crazy"
"news:DIPLOMAT_SWAPPED","Bizarre Behavior From Top Negotiator Spoils Talks","Bizarre Behavior From Top Negotiator Spoils Talks"
"news:DIPLOMAT_ORIGINAL","A Tentative Understanding","A Tentative Understanding"
"news:DIPLOMAT_ORIGINAL","Kolechian Talks Establish Common Ground","Kolechian Talks Establish Common Ground"
"news:TALKS_BREAK_DOWN","Roadblock To Kolechian Resolution","Roadblock To Kolechian Resolution"
"news:TALKS_BREAK_DOWN","Contested City Drives Wedge","Contested City Drives Wedge"
"news:BORDER_CLOSING","Grestin Checkpoint Future Uncertain","Grestin Checkpoint Future Uncertain"
"news:BORDER_CLOSING","Too Open, Too Soon?","Too Open, Too Soon?"
"text:language_code","en","ar"
"text:language_name","ENGLISH","ﺔﻴﺑﺮﻌﻟﺍ"
"text:language_author","Author","ﺩﻮﻌﺴﻣ ﻦﺑ ﻪﻠﻟﺍﺪﺒﻋ ,ﻰﺴﻴﻋ ﻪﻠﻟﺍﺮﺼﻧ ,ﻱﺮﻴﻄﻤﻟﺍ ﻲﻛﺮﺗ ,ﻪﻣﺎﺳﺍ ﻲﻣﺍﺭ"
"text:wrap_hyphen","-","NONE"
"text:created_by","created by Lucas Pope","ﺏﻮﺑ ﺱﺎﻛﻮﻟ ﻊﻨﺻ ﻦﻣ"
"text:papers_please","Papers, please.",".ﺖﺤﻤﺳ ﻮﻟ ,ﻕﺍﺭﻭﻷﺍ"
"text:protocol_violated","Protocol Violated.",".ﻝﻮﻛﻮﺗﻭﺮﺒﻟﺍ ﻙﺎﻬﺘﻧﺍ"
"text:unauth_confiscation","Unauthorized passport confiscation","ﻥﺫﺇ ﻥﻭﺪﺑ ﺯﺍﻮﺠﻟﺍ ﺓﺭﺩﺎﺼﻣ"
"text:missing_reason","Denial reason not given","ﺾﻓﺮﻟﺍ ﺐﺒﺳ ﻢﻳﺪﻘﺗ ﻢﺘﻳ ﻢﻟ"
"text:citation_warning","WARNING ISSUED - NO PENALTY","ﺔﻣﺍﺮﻏ ﺪﺟﻮﻳ ﻻ - ﺭﺩﺎﺻ ﺮﻳﺬﺤﺗ"
"text:citation_lastwarning","LAST WARNING - NO PENALTY","ﺔﻣﺍﺮﻏ ﺪﺟﻮﻳ ﻻ - ﺮﻳﺬﺤﺗ ﺮﺧﺁ"
"text:citation_penalty","PENALTY ASSESSED - $0 CREDITS","ﻝﺎﻣ 0$ - ﺔﺿﻭﺮﻔﻤﻟﺍ ﺔﻣﺍﺮﻐﻟﺍ"
"text:border_next","NEXT!","!ﻲﻟﺎﺘﻟﺍ"
"text:border_bomber","FOR KOLECHIA!","!ﺎﻴﺸﻴﻟﻮﻛ ﻞﺟﻷ"
"text:border_comeback","COME BACK AT 6AM TOMORROW","ﺎﺣﺎﺒﺻ 6 ﺔﻋﺎﺴﻟﺍ ﻲﻓ ﺍﺪﻏ ﺍﻮﻟﺎﻌﺗ"
"text:border_announce0","ENTRY IS NOT GUARANTEED","ﻥﻮﻤﻀﻣ ﺮﻴﻏ ﻝﻮﺧﺪﻟﺍ"
"text:border_announce1","HAVE YOUR DOCUMENTS READY","ﻢﻜﺗﺍﺪﻨﺘﺴﻣ ﺍﻭﺰﻬﺟ"
"text:border_announce2","ARSTOTZKA WELCOMES YOU","ﻢﻜﺑ ﺐﺣﺮﺗ ﺎﻛﺰﺗﻮﺘﺳﺭﺃ"
"text:border_guardout","OUT!","!ﺝﺮﺧﺃ"
"text:border_elisa","ELISA!","!ﺎﺴﻴﻟﺍ"
"text:family_son_budget","SON","ﻦﺑﻷﺍ"
"text:family_wife_budget","WIFE","ﺔﺟﻭﺰﻟﺍ"
"text:family_niece_budget","NIECE","ﺖﺧﻷﺍ ﺔﻨﺑﺍ"
"text:family_uncle_budget","UNCLE","ﻢﻌﻟﺍ"
"text:family_mil_budget","MIL","ﺓﺎﻤﺤﻟﺍ"
"text:family_son_status","Son","ﻦﺑﻷﺍ"
"text:family_wife_status","Wife","ﺔﺟﻭﺰﻟﺍ"
"text:family_niece_status","Niece","ﺖﺧﻷﺍ ﺔﻨﺑﺍ"
"text:family_uncle_status","Uncle","ﻢﻌﻟﺍ"
"text:family_mil_status","Mother-in-law","ﺓﺎﻤﺣ"
"text:family_son_message","son","ﻚﻨﺑﺍ"
"text:family_wife_message","wife","ﻚﺘﺟﻭﺯ"
"text:family_niece_message","niece","ﻚﺘﺧﺃ ﺔﻨﺑﺍ"
"text:family_uncle_message","uncle","ﻚﻤﻋ"
"text:family_mil_message","mother-in-law","ﻚﺗﺎﻤﺣ"
"text:night_endof","END OF","ﺔﻳﺎﻬﻧ"
"text:night_day","DAY $0","$0 ﻡﻮﻳ"
"text:family_verysick_1","Your $0 will die without medicine.",".$0 ﺀﺍﻭﺩ ﻥﻭﺪﺑ ﺕﻮﻤﻳ ﻑﻮﺳ"
"text:family_verysick_many","Very sick family members will die without medicine.",".ﺀﺍﻭﺩ ﻥﻭﺩ ﻥﻮﺗﻮﻤﻴﺳ ًﺍﺪﺟ ﻰﺿﺮﻤﻟﺍ ﺓﺮﺳﻷﺍ ﺩﺍﺮﻓﺃ"
"text:family_sick_1","Your $0 is sick and needs medicine.",".ﺀﺍﻭﺩ ﻰﻟﺇ ﺔﺟﺎﺤﺑﻭ ﺾﻳﺮﻣ $0"
"text:family_sick_many","Your family needs medicine.",".ﺀﺍﻭﺩ ﻰﻟﺇ ﺔﺟﺎﺤﺑ ﻚﺘﻠﺋﺎﻋ"
"text:family_died_1","Your $0 has died.","ﻰﻓﻮﺗ $0."
"text:family_died_2","Your $0 and $1 have died.","ﺍﻮﻓﻮﺗ $0 و $1."
"text:family_died_3","Your $0, $1, and $2 have died.","ﺍﻮﻓﻮﺗ $0 و $1 و $2."
"text:family_died_4","Your $0, $1, $2, and $3 have died.","ﺍﻮﻓﻮﺗ $0 و $1 و $2 و $3."
"text:family_died_5","Your $0, $1, $2, $3, and $4 have died.","ﺍﻮﻓﻮﺗ $0 و $1 و $2 و $3 و $4."
"text:family_escape_with_0","You leave behind everything.","You leave behind everything."
"text:family_escape_with_1","You gather your $0 to leave for Obristan.","You gather your $0 to leave for Obristan."
"text:family_escape_with_2","You gather your $0 and $1 to leave for Obristan.","You gather your $0 and $1 to leave for Obristan."
"text:family_escape_with_3","You gather your $0, $1, and $2 to leave for Obristan.","You gather your $0, $1, and $2 to leave for Obristan."
"text:family_escape_with_4","You gather your $0, $1, $2, and $3 to leave for Obristan.","You gather your $0, $1, $2, and $3 to leave for Obristan."
"text:family_escape_with_5","You gather your $0, $1, $2, $3, and $4 to leave for Obristan.","You gather your $0, $1, $2, $3, and $4 to leave for Obristan."
"text:family_escape_without_1","Your $0 prepares to return to Nirsk.","Your $0 prepares to return to Nirsk."
"text:family_escape_without_2","Your $0 and $1 prepare to return to Nirsk.","Your $0 and $1 prepare to return to Nirsk."
"text:family_escape_without_3","Your $0, $1, and $2 prepare to return to Nirsk.","Your $0, $1, and $2 prepare to return to Nirsk."
"text:family_escape_without_4","Your $0, $1, $2, and $3 prepare to return to Nirsk.","Your $0, $1, $2, and $3 prepare to return to Nirsk."
"text:family_escape_without_5","Your $0, $1, $2, $3, and $4 prepare to return to Nirsk.","Your $0, $1, $2, $3, and $4 prepare to return to Nirsk."
"text:family_flee_final_0","Obristan Above All","Obristan Above All"
"text:family_flee_final_1","The safety of your $0 is unknown.","The safety of your $0 is unknown."
"text:family_flee_final_2","The safety of your $0 and $1 is unknown.","The safety of your $0 and $1 is unknown."
"text:family_flee_final_3","The safety of your $0, $1, and $2 is unknown.","The safety of your $0, $1, and $2 is unknown."
"text:family_flee_final_4","The safety of your $0, $1, $2, and $3 is unknown.","The safety of your $0, $1, $2, and $3 is unknown."
"text:family_flee_final_5","The safety of your $0, $1, $2, $3, and $4 is unknown.","The safety of your $0, $1, $2, $3, and $4 is unknown."
"text:budget_savings","SAVINGS","ﺕﺍﺮﻴﻓﻮﺘﻟﺍ"
"text:budget_salary","SALARY ($0)","($0) ﺐﺗﺍﺮﻟﺍ"
"text:budget_penalties","PENALTIES ($0)","($0) ﺕﺎﻣﺍﺮﻐﻟﺍ"
"text:budget_bribes","BRIBES","ﻯﻭﺎﺷﺮﻟﺍ"
"text:budget_rent","RENT","ﺭﺎﺠﻳﻹﺍ"
"text:budget_food","FOOD","ﻡﺎﻌﻄﻟﺍ"
"text:budget_heat","HEAT","ﺓﺭﺍﺮﺤﻟﺍ"
"text:budget_medicine","MEDICINE ($0)","(0$) ﺀﺍﻭﺪﻟﺍ"
"text:budget_sleep","SLEEP","ﻡﺎﻧ"
"text:budget_escape","ESCAPE","ﺏﺮﻫﺃ"
"text:menu_back","BACK","ﻉﻮﺟﺮﻟﺍ"
"text:confirm_ok","OKAY","ﺎﻨﺴﺣ"
"text:confirm_cancel","CANCEL","ﺀﺎﻐﻟﺇ"
"text:menu_mainmenu","MAIN MENU","ﺔﻴﺴﻴﺋﺮﻟﺍ ﺔﻤﺋﺎﻘﻟﺍ"
"text:menu_resume","RESUME","ﻑﺎﻨﺌﺘﺳﺇ"
"text:menu_quit","QUIT","ﺝﻭﺮﺨﻟﺍ"
"text:menu_done","DONE","ﻞﻤﺘﻜﻣ"
"text:menu_story","STORY","ﺔﺼﻗ"
"text:menu_endless","ENDLESS","ﺔﻳﺎﻬﻧ ﻻ"
"text:menu_play","PLAY","ﺐﻌﻟﺇ"
"text:menu_fullscreen","Fullscreen","ﺔﻠﻣﺎﻛ ﺔﺷﺎﺷ"
"text:menu_nudity","Nudity","ﻱﺮﻋ"
"text:menu_easy","Easy Mode","ﻞﻬﺴﻟﺍ ﻊﺿﻭ"
"text:menu_vibration","Vibration","ﺯﺍﺰﺘﻫﺇ"
"text:menu_music","Music","ﻰﻘﻴﺳﻮﻤﻟﺍ"
"text:menu_sound","Sound","ﺕﻮﺼﻟﺍ"
"text:menu_dateformat","Date Format","ﺦﻳﺭﺎﺘﻟﺍ ﻖﻴﺴﻨﺗ"
"text:menu_language","Language","ﺔﻐﻠﻟﺍ"
"text:menu_device","Device","ﺯﺎﻬﺠﻟﺍ"
"text:menu_easytip","+ 20 credits per day","ﻡﻮﻴﻟﺍ ﻲﻓ ﺍﺪﻴﺻﺭ 20 +"
"text:menu_stats","STATS","ﺕﺎﻴﺋﺎﺼﺣﻹﺍ"
"text:menu_next","NEXT","ﻲﻟﺎﺘﻟﺍ"
"text:menu_walktowork","WALK TO WORK","ﻞﻤﻌﻟﺍ ﻰﻟﺍ ﺏﺎﻫﺫ"
"text:menu_paused","PAUSED","ﻒﻗﻮﻣ"
"text:menu_settings","SETTINGS","ﺕﺍﺩﺍﺪﻋﻹﺍ"
"text:menu_credits","CREDITS","ﺮﻜﺸﻟﺍ ﺔﻤﺋﺎﻗ"
"text:menu_checkforupdates","CHECK FOR UPDATES","ﺕﺎﺜﻳﺪﺤﺗ ﻦﻣ ﻖﻘﺤﺗ"
"text:stats_text","Played for $time
$processed travelers processed
$approved approved
$denied denied
$detained detained
$citations citations earned
$stamps stamps applied
Ending $endnum of $endtotal","Played for $time
$processed travelers processed
$approved approved
$denied denied
$detained detained
$citations citations earned
$stamps stamps applied
Ending $endnum of $endtotal"
"text:load_title","Select day to continue or start a new game","ﺓﺪﻳﺪﺟ ﺔﺒﻌﻟ ﺀﺪﺑ ﻭﺃ ﺔﺒﻌﻠﻟﺍ ﻑﺎﻨﺌﺘﺳﻹ ﺎﻣﻮﻳ ﺮﺘﺧﺍ"
"text:load_confirm_delete_single","Delete this day $0 save?

There is no undo.","Delete this day $0 save?

There is no undo."
"text:load_confirm_delete_multi","Delete this save branch from day $0 to day $1?

There is no undo.","Delete this save branch from day $0 to day $1?

There is no undo."
"text:load_delete","DELETE","ﻑﺬﺣ"
"text:load_confirm_full","Save tracks full.

Continue from a right-most save or delete a save branch to free up a track.","Save tracks full.

Continue from a right-most save or delete a save branch to free up a track."
